experience_level,job_title,salary_in_usd,remote_ratio,company_location,company_size,gender,location,salary_currency,salary,bonus_stocks_usd
SE,Data Manager,130000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,330000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,188000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,238000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,156000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,145000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,106000.0,100.0,,M,Unknown,,,,
SE,Decision Scientist,172256.0,100.0,,M,Unknown,,,,
SE,Decision Scientist,123040.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,297300.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,198200.0,100.0,,M,Unknown,,,,
SE,Data Engineer,269100.0,0.0,,M,Unknown,,,,
SE,Data Engineer,131300.0,0.0,,M,Unknown,,,,
SE,Machine Learning Infrastructure Engineer,220000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Infrastructure Engineer,150000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,73824.0,0.0,,M,Unknown,,,,
SE,Data Engineer,61520.0,0.0,,M,Unknown,,,,
MI,Research Scientist,252990.0,100.0,,M,Unknown,,,,
MI,Research Scientist,162170.0,100.0,,M,Unknown,,,,
SE,Machine Learning Infrastructure Engineer,260000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Infrastructure Engineer,235000.0,100.0,,M,Unknown,,,,
MI,Machine Learning Engineer,204500.0,0.0,,M,Unknown,,,,
MI,Machine Learning Engineer,142200.0,0.0,,M,Unknown,,,,
SE,Data Analytics Manager,190000.0,0.0,,M,Unknown,,,,
SE,Data Analytics Manager,145000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,212800.0,100.0,,M,Unknown,,,,
SE,Data Scientist,111600.0,100.0,,M,Unknown,,,,
SE,Data Analyst,175000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,130000.0,100.0,,M,Unknown,,,,
SE,Business Intelligence Analyst,194521.0,0.0,,M,Unknown,,,,
SE,Business Intelligence Analyst,176838.0,0.0,,M,Unknown,,,,
EX,Analytics Engineer,200000.0,0.0,,M,Unknown,,,,
EX,Analytics Engineer,170000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,191765.0,0.0,,M,Unknown,,,,
SE,Data Scientist,134236.0,0.0,,M,Unknown,,,,
SE,Data Scientist,238000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,156000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,198800.0,0.0,,M,Unknown,,,,
SE,Data Scientist,90700.0,0.0,,M,Unknown,,,,
MI,BI Developer,154800.0,0.0,,M,Unknown,,,,
MI,BI Developer,76300.0,0.0,,M,Unknown,,,,
MI,Data Lead,130000.0,100.0,,M,Unknown,,,,
MI,Data Lead,115000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,110000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,70000.0,0.0,,M,Unknown,,,,
MI,Data Analyst,42107.0,50.0,,M,Unknown,,,,
MI,Machine Learning Engineer,300000.0,0.0,,M,Unknown,,,,
MI,Machine Learning Engineer,200000.0,0.0,,M,Unknown,,,,
SE,Data Architect,155000.0,100.0,,M,Unknown,,,,
SE,Data Architect,135000.0,100.0,,M,Unknown,,,,
MI,Data Manager,115500.0,0.0,,M,Unknown,,,,
MI,Data Manager,73500.0,0.0,,M,Unknown,,,,
SE,Data Scientist,179000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,109000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,180000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,140000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Infrastructure Engineer,221000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Infrastructure Engineer,180000.0,0.0,,M,Unknown,,,,
SE,Applied Scientist,222200.0,0.0,,L,Unknown,,,,
SE,Applied Scientist,136000.0,0.0,,L,Unknown,,,,
SE,Machine Learning Engineer,275000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,170000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,233300.0,0.0,,M,Unknown,,,,
SE,Data Scientist,155500.0,0.0,,M,Unknown,,,,
MI,Applied Scientist,222200.0,0.0,,L,Unknown,,,,
MI,Applied Scientist,136000.0,0.0,,L,Unknown,,,,
SE,Data Architect,193000.0,100.0,,M,Unknown,,,,
SE,Data Architect,110000.0,100.0,,M,Unknown,,,,
SE,Research Engineer,306000.0,0.0,,M,Unknown,,,,
SE,Research Engineer,180000.0,0.0,,M,Unknown,,,,
SE,Applied Scientist,212800.0,0.0,,L,Unknown,,,,
SE,Applied Scientist,115100.0,0.0,,L,Unknown,,,,
SE,Machine Learning Engineer,238000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,176000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,117500.0,100.0,,M,Unknown,,,,
SE,Data Analyst,86720.0,100.0,,M,Unknown,,,,
MI,Data Analyst,167000.0,0.0,,M,Unknown,,,,
MI,Data Analyst,150000.0,0.0,,M,Unknown,,,,
EX,Data Analyst,90000.0,100.0,,M,Unknown,,,,
EX,Data Analyst,70000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,212800.0,100.0,,L,Unknown,,,,
SE,Data Scientist,111600.0,100.0,,L,Unknown,,,,
SE,Data Architect,306000.0,100.0,,M,Unknown,,,,
SE,Data Architect,204000.0,100.0,,M,Unknown,,,,
SE,BI Developer,135000.0,100.0,,M,Unknown,,,,
SE,BI Developer,110000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,165000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,116300.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,200000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,175000.0,100.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,185000.0,0.0,,L,Unknown,,,,
SE,Business Intelligence Engineer,79600.0,0.0,,L,Unknown,,,,
SE,Machine Learning Scientist,180514.0,100.0,,M,Unknown,,,,
SE,Machine Learning Scientist,108308.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,200000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,150000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,208450.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,151600.0,0.0,,M,Unknown,,,,
SE,Data Scientist,324000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,159000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,155000.0,100.0,,M,Unknown,,,,
MI,Data Scientist,135000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,223250.0,0.0,,M,Unknown,,,,
SE,Data Engineer,156275.0,0.0,,M,Unknown,,,,
SE,Data Engineer,220000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,160000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,168000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,130000.0,100.0,,M,Unknown,,,,
SE,Analytics Engineer,245000.0,100.0,,M,Unknown,,,,
SE,Analytics Engineer,185000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,164000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,130000.0,100.0,,M,Unknown,,,,
MI,Data Analyst,67500.0,0.0,,M,Unknown,,,,
MI,Data Analyst,46500.0,0.0,,M,Unknown,,,,
SE,ML Engineer,270000.0,100.0,,M,Unknown,,,,
SE,ML Engineer,232200.0,100.0,,M,Unknown,,,,
MI,Data Engineer,43187.0,100.0,,L,Unknown,,,,
MI,Data Analyst,105000.0,0.0,,M,Unknown,,,,
MI,Data Analyst,78000.0,0.0,,M,Unknown,,,,
MI,Data Manager,115500.0,0.0,,M,Unknown,,,,
MI,Data Manager,73500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,370000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,220000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,155000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,130000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,178200.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,115000.0,100.0,,M,Unknown,,,,
MI,Data Analyst,250000.0,0.0,,M,Unknown,,,,
MI,Data Analyst,125000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,204000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,150000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,110000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,95000.0,100.0,,M,Unknown,,,,
MI,Data Engineer,143000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,95000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,250000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,125000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,280000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,240000.0,0.0,,M,Unknown,,,,
SE,Data Manager,110400.0,0.0,,M,Unknown,,,,
SE,Data Manager,68000.0,0.0,,M,Unknown,,,,
SE,Applied Scientist,216000.0,100.0,,M,Unknown,,,,
SE,Applied Scientist,184000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,192000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,164000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,220000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,160000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,225000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,156400.0,0.0,,M,Unknown,,,,
SE,Data Scientist,297300.0,100.0,,M,Unknown,,,,
SE,Data Scientist,198200.0,100.0,,M,Unknown,,,,
SE,Applied Scientist,192000.0,100.0,,M,Unknown,,,,
SE,Applied Scientist,164000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,168000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,112000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,204500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,142200.0,0.0,,M,Unknown,,,,
SE,Data Scientist,253430.0,0.0,,M,Unknown,,,,
SE,Data Scientist,212780.0,0.0,,M,Unknown,,,,
SE,Research Engineer,190000.0,0.0,,M,Unknown,,,,
SE,Research Engineer,152000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,265800.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,165500.0,100.0,,M,Unknown,,,,
SE,Data Engineer,193000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,134000.0,100.0,,M,Unknown,,,,
SE,AI Engineer,180000.0,100.0,,M,Unknown,,,,
SE,AI Engineer,150000.0,100.0,,M,Unknown,,,,
MI,Data Developer,120681.0,100.0,,M,Unknown,,,,
MI,Data Developer,72409.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,180000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,139750.0,100.0,,M,Unknown,,,,
MI,Applied Scientist,222200.0,0.0,,L,Unknown,,,,
MI,Applied Scientist,136000.0,0.0,,L,Unknown,,,,
SE,Data Engineer,254000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,200000.0,100.0,,M,Unknown,,,,
SE,AI Developer,260000.0,0.0,,M,Unknown,,,,
SE,AI Developer,192000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,272290.0,100.0,,M,Unknown,,,,
SE,Data Scientist,169374.0,100.0,,M,Unknown,,,,
SE,Principal Data Scientist,195000.0,100.0,,L,Unknown,,,,
SE,Data Science Lead,204500.0,0.0,,M,Unknown,,,,
SE,Data Science Lead,142200.0,0.0,,M,Unknown,,,,
MI,Business Data Analyst,17000.0,100.0,,L,Unknown,,,,
SE,Data Engineer,181500.0,0.0,,M,Unknown,,,,
SE,Data Engineer,112200.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,204500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,142200.0,0.0,,M,Unknown,,,,
SE,Data Scientist,180000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,162000.0,0.0,,M,Unknown,,,,
MI,Machine Learning Researcher,150000.0,100.0,,M,Unknown,,,,
MI,Machine Learning Researcher,100000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,250500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,166600.0,0.0,,M,Unknown,,,,
EX,Head of Data,247500.0,0.0,,M,Unknown,,,,
EX,Head of Data,172200.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,247500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,172200.0,0.0,,M,Unknown,,,,
SE,Data Scientist,223290.0,0.0,,M,Unknown,,,,
SE,Data Scientist,131310.0,0.0,,M,Unknown,,,,
EN,AI Engineer,35000.0,100.0,,M,Unknown,,,,
SE,AI Developer,53984.0,100.0,,S,Unknown,,,,
SE,Machine Learning Engineer,226600.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,140100.0,0.0,,M,Unknown,,,,
SE,Machine Learning Scientist,204500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Scientist,142200.0,0.0,,M,Unknown,,,,
SE,Research Scientist,220000.0,0.0,,M,Unknown,,,,
SE,Research Scientist,140000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,204600.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,126500.0,0.0,,M,Unknown,,,,
SE,Research Analyst,135960.0,0.0,,M,Unknown,,,,
SE,Research Analyst,70960.0,0.0,,M,Unknown,,,,
SE,Data Engineer,128750.0,0.0,,M,Unknown,,,,
SE,Data Engineer,86250.0,0.0,,M,Unknown,,,,
SE,Data Engineer,110736.0,0.0,,M,Unknown,,,,
SE,Data Engineer,92280.0,0.0,,M,Unknown,,,,
MI,Data Engineer,131000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,88000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,185100.0,100.0,,M,Unknown,,,,
SE,Data Analyst,133300.0,100.0,,M,Unknown,,,,
SE,Research Engineer,180000.0,0.0,,M,Unknown,,,,
SE,Research Engineer,150000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,90000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,75000.0,0.0,,M,Unknown,,,,
EN,AI Developer,130000.0,100.0,,L,Unknown,,,,
EN,Data Analyst,20673.0,50.0,,L,Unknown,,,,
SE,Data Analyst,73824.0,0.0,,M,Unknown,,,,
SE,Data Analyst,61520.0,0.0,,M,Unknown,,,,
MI,Data Manager,115500.0,0.0,,M,Unknown,,,,
MI,Data Manager,73500.0,0.0,,M,Unknown,,,,
MI,ML Engineer,125000.0,0.0,,M,Unknown,,,,
MI,ML Engineer,85000.0,0.0,,M,Unknown,,,,
MI,Data Manager,80000.0,0.0,,M,Unknown,,,,
MI,Data Manager,70000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,260000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,160000.0,0.0,,M,Unknown,,,,
SE,Data Manager,105000.0,0.0,,M,Unknown,,,,
SE,Data Manager,80000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,150000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,95000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,204750.0,0.0,,M,Unknown,,,,
SE,Data Engineer,153550.0,0.0,,M,Unknown,,,,
SE,Data Analyst,150000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,120000.0,100.0,,M,Unknown,,,,
MI,Data Engineer,150000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,110000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,200000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,141000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,230000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,175000.0,0.0,,M,Unknown,,,,
SE,Research Scientist,150000.0,100.0,,M,Unknown,,,,
SE,Research Scientist,120000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,207611.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,127876.0,0.0,,M,Unknown,,,,
SE,Data Analyst,175000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,135000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,100000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,75000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,170000.0,100.0,,M,Unknown,,,,
MI,Data Scientist,144500.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,204500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,142200.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,255360.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,212800.0,0.0,,M,Unknown,,,,
SE,Data Engineer,170000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,100000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,106400.0,0.0,,M,Unknown,,,,
SE,Data Analyst,81800.0,0.0,,M,Unknown,,,,
MI,Data Developer,130000.0,100.0,,M,Unknown,,,,
MI,Data Developer,69139.0,100.0,,M,Unknown,,,,
MI,Business Intelligence Analyst,100631.0,0.0,,M,Unknown,,,,
MI,Business Intelligence Analyst,80505.0,0.0,,M,Unknown,,,,
SE,Data Infrastructure Engineer,300105.0,0.0,,M,Unknown,,,,
SE,Data Infrastructure Engineer,151090.0,0.0,,M,Unknown,,,,
MI,Machine Learning Software Engineer,217600.0,0.0,,M,Unknown,,,,
MI,Machine Learning Software Engineer,145000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,79976.0,100.0,,M,Unknown,,,,
MI,Data Scientist,55368.0,100.0,,M,Unknown,,,,
SE,Data Engineer,129000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,110000.0,100.0,,M,Unknown,,,,
SE,Research Analyst,185000.0,0.0,,M,Unknown,,,,
SE,Research Analyst,50000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,210000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,108000.0,0.0,,M,Unknown,,,,
MI,Data Analyst,80000.0,0.0,,M,Unknown,,,,
MI,Data Analyst,59500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,250000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,173400.0,0.0,,M,Unknown,,,,
SE,Data Architect,215000.0,100.0,,M,Unknown,,,,
SE,Data Architect,153000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Scientist,210398.0,0.0,,M,Unknown,,,,
SE,Machine Learning Scientist,147648.0,0.0,,M,Unknown,,,,
SE,Data Analyst,105000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,75000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Operations Engineer,60000.0,100.0,,L,Unknown,,,,
MI,AI Scientist,54000.0,0.0,,S,Unknown,,,,
SE,Data Engineer,202000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,132000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,185900.0,0.0,,M,Unknown,,,,
SE,Data Scientist,129300.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,204500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,142200.0,0.0,,M,Unknown,,,,
MI,Data Analyst,73824.0,0.0,,M,Unknown,,,,
MI,Data Analyst,61520.0,0.0,,M,Unknown,,,,
SE,Data Scientist,316000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,202000.0,0.0,,M,Unknown,,,,
MI,AI Research Engineer,81206.0,0.0,,M,Unknown,,,,
EX,Head of Machine Learning,330000.0,0.0,,M,Unknown,,,,
EX,Head of Machine Learning,188000.0,0.0,,M,Unknown,,,,
MI,BI Analyst,140000.0,0.0,,M,Unknown,,,,
MI,BI Analyst,110000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Researcher,190000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Researcher,170000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,180000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,162000.0,0.0,,M,Unknown,,,,
SE,Research Analyst,150000.0,0.0,,M,Unknown,,,,
SE,Research Analyst,125000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,140000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,105000.0,0.0,,M,Unknown,,,,
MI,Data Specialist,90000.0,100.0,,M,Unknown,,,,
MI,Data Specialist,73000.0,100.0,,M,Unknown,,,,
MI,Data Scientist,145000.0,100.0,,M,Unknown,,,,
MI,Data Scientist,115000.0,100.0,,M,Unknown,,,,
SE,Data Manager,145000.0,0.0,,M,Unknown,,,,
SE,Data Manager,130000.0,0.0,,M,Unknown,,,,
MI,Decision Scientist,204500.0,0.0,,M,Unknown,,,,
MI,Decision Scientist,142200.0,0.0,,M,Unknown,,,,
MI,Business Intelligence Analyst,150000.0,100.0,,M,Unknown,,,,
MI,Business Intelligence Analyst,135000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,247500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,172200.0,0.0,,M,Unknown,,,,
EX,Head of Data,329500.0,100.0,,M,Unknown,,,,
EX,Head of Data,269600.0,100.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,225000.0,0.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,156400.0,0.0,,M,Unknown,,,,
SE,Data Engineer,190000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,170000.0,0.0,,M,Unknown,,,,
MI,Data Science Lead,185900.0,0.0,,M,Unknown,,,,
MI,Data Science Lead,129300.0,0.0,,M,Unknown,,,,
MI,Data Analyst,80000.0,100.0,,M,Unknown,,,,
MI,Data Analyst,70000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,204500.0,0.0,,M,Unknown,,,,
SE,Data Scientist,138900.0,0.0,,M,Unknown,,,,
SE,Machine Learning Scientist,204500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Scientist,142200.0,0.0,,M,Unknown,,,,
MI,Data Manager,115500.0,0.0,,M,Unknown,,,,
MI,Data Manager,73500.0,0.0,,M,Unknown,,,,
MI,Data Engineer,146000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,97000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,147100.0,0.0,,M,Unknown,,,,
SE,Data Engineer,90700.0,0.0,,M,Unknown,,,,
SE,Data Scientist,257000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,197000.0,100.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,140000.0,100.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,120000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,85000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,79000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,93919.0,100.0,,M,Unknown,,,,
SE,Data Analyst,51962.0,100.0,,M,Unknown,,,,
SE,Data Engineer,155000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,84800.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,250500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,166600.0,0.0,,M,Unknown,,,,
MI,Data Scientist,135344.0,0.0,,M,Unknown,,,,
MI,Data Scientist,98432.0,0.0,,M,Unknown,,,,
EX,Data Engineer,174500.0,0.0,,M,Unknown,,,,
EX,Data Engineer,113000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,135000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,90000.0,0.0,,M,Unknown,,,,
EX,Head of Data,246080.0,0.0,,M,Unknown,,,,
EX,Head of Data,184560.0,0.0,,M,Unknown,,,,
SE,Data Engineer,135000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,90000.0,0.0,,M,Unknown,,,,
MI,Data Analyst,53120.0,0.0,,M,Unknown,,,,
MI,Data Analyst,33686.0,0.0,,M,Unknown,,,,
SE,Data Engineer,260000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,225000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,226600.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,140100.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,204600.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,126500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,340000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,212000.0,0.0,,M,Unknown,,,,
SE,Analytics Engineer,213600.0,0.0,,M,Unknown,,,,
SE,Analytics Engineer,142400.0,0.0,,M,Unknown,,,,
SE,Data Scientist,153600.0,0.0,,M,Unknown,,,,
SE,Data Scientist,106800.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,309000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,142000.0,0.0,,M,Unknown,,,,
MI,ML Engineer,125000.0,100.0,,M,Unknown,,,,
MI,ML Engineer,85000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,226600.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,140100.0,0.0,,M,Unknown,,,,
SE,Research Scientist,303050.0,0.0,,M,Unknown,,,,
SE,Research Scientist,202350.0,0.0,,M,Unknown,,,,
SE,Data Engineer,143000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,95000.0,0.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,185000.0,0.0,,L,Unknown,,,,
SE,Business Intelligence Engineer,79600.0,0.0,,L,Unknown,,,,
SE,Data Scientist,207900.0,0.0,,M,Unknown,,,,
SE,Data Scientist,158400.0,0.0,,M,Unknown,,,,
SE,Research Scientist,303050.0,0.0,,M,Unknown,,,,
SE,Research Scientist,202350.0,0.0,,M,Unknown,,,,
SE,Data Infrastructure Engineer,385000.0,0.0,,M,Unknown,,,,
SE,Data Infrastructure Engineer,200000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,241300.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,211949.0,0.0,,M,Unknown,,,,
SE,Data Strategy Manager,115000.0,100.0,,M,Unknown,,,,
SE,Data Strategy Manager,90000.0,100.0,,M,Unknown,,,,
MI,Data Scientist,172200.0,100.0,,M,Unknown,,,,
MI,Data Scientist,131200.0,100.0,,M,Unknown,,,,
EN,Data Scientist,105000.0,0.0,,M,Unknown,,,,
EN,Data Scientist,70000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,253000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,123800.0,100.0,,M,Unknown,,,,
SE,Data Scientist,240000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,142500.0,0.0,,M,Unknown,,,,
EN,Data Scientist,34924.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,330000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,204000.0,0.0,,M,Unknown,,,,
EX,Machine Learning Engineer,180000.0,100.0,,M,Unknown,,,,
EX,Machine Learning Engineer,160000.0,100.0,,M,Unknown,,,,
SE,Business Intelligence Analyst,193600.0,0.0,,M,Unknown,,,,
SE,Business Intelligence Analyst,130838.0,0.0,,M,Unknown,,,,
SE,Data Engineer,225500.0,0.0,,M,Unknown,,,,
SE,Data Engineer,139400.0,0.0,,M,Unknown,,,,
SE,Data Engineer,143000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,95000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,328133.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,218755.0,0.0,,M,Unknown,,,,
SE,Data Scientist,250830.0,0.0,,M,Unknown,,,,
SE,Data Scientist,143370.0,0.0,,M,Unknown,,,,
